ConstituentID,DateAcquired,Gender,Gender_NM,Department,,Decade,MPD_A,MPD_M,MPD_NM,,M in 1960,NM in 1960,M in 2000,NM in 2000
36955,1985,male,male,Drawings & Prints,,,,,,,,,,
7416,1985,male,male,Media and Performance,,,,,,,,,,
1093,1985,male,male,Architecture & Design,,,,,,,,,,
2543,1985,female,non-male,Drawings & Prints,,,,,,,,,,
7027,1985,male,male,Photography,,,,,,,,,,
40399,1985,male,male,Drawings & Prints,,,,,,,,,,
34816,1985,female,non-male,Media and Performance,,,,,,,,,,
5146,1985,male,male,Painting & Sculpture,,,,,,,,,,
34914,1985,male,male,Media and Performance,,,,,,,,,,
8078,1985,male,male,Drawings & Prints,,,,,,,,,,
6593,1985,female,non-male,Architecture & Design,,,,,,,,,,
6178,1985,male,male,Architecture & Design,,,,,,,,,,
3282,1985,male,male,Drawings & Prints,,,,,,,,,,
23706,1985,male,male,Drawings & Prints,,,,,,,,,,
3834,1985,male,male,Painting & Sculpture,,,,,,,,,,
3047,1985,male,male,Drawings & Prints,,,,,,,,,,
586,1985,male,male,Drawings & Prints,,,,,,,,,,
393,1985,male,male,Drawings & Prints,,,,,,,,,,
1275,1985,male,male,Architecture & Design,,,,,,,,,,
1978,1985,male,male,Architecture & Design,,,,,,,,,,
1028,1985,male,male,Architecture & Design,,,,,,,,,,
2276,1985,male,male,Drawings & Prints,,,,,,,,,,
2941,1985,male,male,Drawings & Prints,,,,,,,,,,
4310,1985,male,male,Drawings & Prints,,,,,,,,,,
3010,1985,male,male,Drawings & Prints,,,,,,,,,,
4124,1985,female,non-male,Painting & Sculpture,,,,,,,,,,
4151,1985,male,male,Drawings & Prints,,,,,,,,,,
5870,1985,male,male,Drawings & Prints,,,,,,,,,,
8368,1985,male,male,Architecture & Design,,,,,,,,,,
1697,1985,male,male,Architecture & Design,,,,,,,,,,
687,1985,male,male,Architecture & Design,,,,,,,,,,
755,1985,male,male,Architecture & Design,,,,,,,,,,
4867,1985,male,male,Architecture & Design,,,,,,,,,,
4157,1985,female,non-male,Architecture & Design,,,,,,,,,,
3133,1985,male,male,Architecture & Design,,,,,,,,,,
6302,1985,male,male,Drawings & Prints,,,,,,,,,,
4249,1985,male,male,Drawings & Prints,,,,,,,,,,
842,1985,male,male,Drawings & Prints,,,,,,,,,,
6558,1985,male,male,Architecture & Design,,,,,,,,,,
7917,1985,male,male,Drawings & Prints,,,,,,,,,,
6312,1985,male,male,Architecture & Design,,,,,,,,,,
12660,1985,male,male,Architecture & Design,,,,,,,,,,
501,1985,male,male,Drawings & Prints,,,,,,,,,,
5671,1985,male,male,Architecture & Design,,,,,,,,,,
6289,1985,male,male,Architecture & Design,,,,,,,,,,
497,1985,female,non-male,Drawings & Prints,,,,,,,,,,
757,1986,male,male,Photography,,,,,,,,,,
5933,1986,female,non-male,Drawings & Prints,,,,,,,,,,
858,1986,male,male,Photography,,,,,,,,,,
6407,1986,male,male,Drawings & Prints,,,,,,,,,,
5445,1986,male,male,Photography,,,,,,,,,,
6415,1986,male,male,Drawings & Prints,,,,,,,,,,
216,1986,male,male,Drawings & Prints,,,,,,,,,,
13398,1986,male,male,Drawings & Prints,,,,,,,,,,
2714,1986,female,non-male,Painting & Sculpture,,,,,,,,,,
280,1986,male,male,Drawings & Prints,,,,,,,,,,
2815,1986,male,male,Painting & Sculpture,,,,,,,,,,
1788,1986,male,male,Painting & Sculpture,,,,,,,,,,
4118,1986,female,non-male,Drawings & Prints,,,,,,,,,,
411,1986,male,male,Drawings & Prints,,,,,,,,,,
647,1986,male,male,Drawings & Prints,,,,,,,,,,
1193,1986,male,male,Photography,,,,,,,,,,
5770,1986,male,male,Photography,,,,,,,,,,
3094,1986,male,male,Photography,,,,,,,,,,
2286,1986,male,male,Photography,,,,,,,,,,
1849,1986,male,male,Photography,,,,,,,,,,
3075,1986,male,male,Photography,,,,,,,,,,
2409,1986,male,male,Drawings & Prints,,,,,,,,,,
5380,1986,female,non-male,Photography,,,,,,,,,,
1065,1986,male,male,Drawings & Prints,,,,,,,,,,
4375,1986,male,male,Drawings & Prints,,,,,,,,,,
5711,1986,male,male,Photography,,,,,,,,,,
914,1986,female,non-male,Drawings & Prints,,,,,,,,,,
1840,1986,male,male,Photography,,,,,,,,,,
1257,1986,male,male,Drawings & Prints,,,,,,,,,,
3338,1986,male,male,Painting & Sculpture,,,,,,,,,,
6616,1986,female,non-male,Photography,,,,,,,,,,
3511,1986,male,male,Photography,,,,,,,,,,
5677,1986,male,male,Photography,,,,,,,,,,
5211,1986,male,male,Photography,,,,,,,,,,
1516,1986,male,male,Painting & Sculpture,,,,,,,,,,
514,1986,male,male,Photography,,,,,,,,,,
2473,1986,male,male,Drawings & Prints,,,,,,,,,,
2081,1986,female,non-male,Photography,,,,,,,,,,
1440,1986,male,male,Photography,,,,,,,,,,
2075,1986,male,male,Photography,,,,,,,,,,
2312,1986,male,male,Drawings & Prints,,,,,,,,,,
2444,1986,male,male,Drawings & Prints,,,,,,,,,,
5713,1986,male,male,Photography,,,,,,,,,,
5486,1986,female,non-male,Drawings & Prints,,,,,,,,,,
1893,1986,male,male,Drawings & Prints,,,,,,,,,,
1545,1986,male,male,Drawings & Prints,,,,,,,,,,
5911,1986,male,male,Architecture & Design,,,,,,,,,,
1261,1986,male,male,Photography,,,,,,,,,,
4225,1986,female,non-male,Drawings & Prints,,,,,,,,,,
32246,1986,male,male,Media and Performance,,,,,,,,,,
32182,1986,female,non-male,Media and Performance,,,,,,,,,,
35626,1986,male,male,Media and Performance,,,,,,,,,,
3922,1986,male,male,Architecture & Design,,,,,,,,,,
1476,1986,male,male,Architecture & Design,,,,,,,,,,
2844,1986,female,non-male,Photography,,,,,,,,,,
2903,1986,male,male,Photography,,,,,,,,,,
35518,1986,male,male,Media and Performance,,,,,,,,,,
4787,1986,male,male,Drawings & Prints,,,,,,,,,,
1188,1986,male,male,Photography,,,,,,,,,,
4794,1986,male,male,Drawings & Prints,,,,,,,,,,
329,1986,male,male,Drawings & Prints,,,,,,,,,,
35588,1986,male,male,Media and Performance,,,,,,,,,,
35525,1986,male,male,Media and Performance,,,,,,,,,,
361,1986,male,male,Photography,,,,,,,,,,
35629,1986,male,male,Media and Performance,,,,,,,,,,
35594,1986,male,male,Media and Performance,,,,,,,,,,
3627,1986,male,male,Photography,,,,,,,,,,
4780,1986,male,male,Architecture & Design,,,,,,,,,,
4362,1986,male,male,Photography,,,,,,,,,,
4439,1986,female,non-male,Photography,,,,,,,,,,
4323,1986,female,non-male,Photography,,,,,,,,,,
7897,1986,male,male,Media and Performance,,,,,,,,,,
34931,1986,male,male,Media and Performance,,,,,,,,,,
2496,1986,male,male,Architecture & Design,,,,,,,,,,
7247,1986,male,male,Architecture & Design,,,,,,,,,,
34820,1986,male,male,Media and Performance,,,,,,,,,,
34810,1986,male,male,Media and Performance,,,,,,,,,,
34831,1986,male,male,Media and Performance,,,,,,,,,,
34825,1986,male,male,Media and Performance,,,,,,,,,,
5305,1986,male,male,Drawings & Prints,,,,,,,,,,
34858,1986,male,male,Media and Performance,,,,,,,,,,
34838,1986,male,male,Media and Performance,,,,,,,,,,
1378,1986,male,male,Architecture & Design,,,,,,,,,,
2059,1986,male,male,Architecture & Design,,,,,,,,,,
3224,1986,male,male,Drawings & Prints,,,,,,,,,,
34857,1986,female,non-male,Media and Performance,,,,,,,,,,
34922,1986,female,non-male,Media and Performance,,,,,,,,,,
4696,1986,male,male,Drawings & Prints,,,,,,,,,,
5940,1986,male,male,Architecture & Design,,,,,,,,,,
4725,1986,male,male,Architecture & Design,,,,,,,,,,
301,1986,male,male,Architecture & Design,,,,,,,,,,
3233,1986,male,male,Architecture & Design,,,,,,,,,,
5955,1986,male,male,Architecture & Design,,,,,,,,,,
1420,1986,male,male,Drawings & Prints,,,,,,,,,,
34898,1986,male,male,Media and Performance,,,,,,,,,,
5884,1986,male,male,Photography,,,,,,,,,,
5296,1986,male,male,Architecture & Design,,,,,,,,,,
34921,1986,male,male,Media and Performance,,,,,,,,,,
1344,1986,male,male,Drawings & Prints,,,,,,,,,,
4745,1986,male,male,Drawings & Prints,,,,,,,,,,
6444,1986,female,non-male,Architecture & Design,,,,,,,,,,
1294,1986,male,male,Drawings & Prints,,,,,,,,,,
35548,1986,female,non-male,Media and Performance,,,,,,,,,,
35581,1986,female,non-male,Media and Performance,,,,,,,,,,
3035,1986,male,male,Drawings & Prints,,,,,,,,,,
35539,1986,male,male,Media and Performance,,,,,,,,,,
351,1986,male,male,Photography,,,,,,,,,,
35578,1986,male,male,Media and Performance,,,,,,,,,,
5220,1986,male,male,Photography,,,,,,,,,,
5394,1986,male,male,Photography,,,,,,,,,,
949,1986,male,male,Photography,,,,,,,,,,
8409,1986,male,male,Media and Performance,,,,,,,,,,
35622,1986,male,male,Media and Performance,,,,,,,,,,
35549,1986,male,male,Media and Performance,,,,,,,,,,
5148,1986,male,male,Drawings & Prints,,,,,,,,,,
5186,1986,male,male,Drawings & Prints,,,,,,,,,,
5083,1986,female,non-male,Photography,,,,,,,,,,
315,1986,male,male,Architecture & Design,,,,,,,,,,
4892,1986,male,male,Photography,,,,,,,,,,
5934,1987,male,male,Drawings & Prints,,,,,,,,,,
6190,1987,male,male,Drawings & Prints,,,,,,,,,,
1030,1987,male,male,Drawings & Prints,,,,,,,,,,
6187,1987,male,male,Drawings & Prints,,,,,,,,,,
5277,1987,male,male,Drawings & Prints,,,,,,,,,,
5827,1987,male,male,Drawings & Prints,,,,,,,,,,
319,1987,male,male,Photography,,,,,,,,,,
2108,1987,male,male,Architecture & Design,,,,,,,,,,
5679,1987,male,male,Drawings & Prints,,,,,,,,,,
673,1987,male,male,Drawings & Prints,,,,,,,,,,
4848,1987,male,male,Drawings & Prints,,,,,,,,,,
4634,1987,female,non-male,Photography,,,,,,,,,,
6590,1987,male,male,Drawings & Prints,,,,,,,,,,
2879,1987,female,non-male,Painting & Sculpture,,,,,,,,,,
4804,1987,male,male,Drawings & Prints,,,,,,,,,,
5953,1987,male,male,Drawings & Prints,,,,,,,,,,
3773,1987,male,male,Drawings & Prints,,,,,,,,,,
34916,1987,male,male,Media and Performance,,,,,,,,,,
34925,1987,female,non-male,Media and Performance,,,,,,,,,,
2216,1987,male,male,Photography,,,,,,,,,,
34917,1987,male,male,Media and Performance,,,,,,,,,,
1951,1987,male,male,Architecture & Design,,,,,,,,,,
3496,1987,male,male,Photography,,,,,,,,,,
1813,1987,male,male,Architecture & Design,,,,,,,,,,
696,1987,male,male,Architecture & Design,,,,,,,,,,
1163,1987,male,male,Drawings & Prints,,,,,,,,,,
5139,1987,female,non-male,Photography,,,,,,,,,,
6421,1987,male,male,Architecture & Design,,,,,,,,,,
556,1987,female,non-male,Photography,,,,,,,,,,
2574,1987,female,non-male,Architecture & Design,,,,,,,,,,
2994,1987,female,non-male,Photography,,,,,,,,,,
2542,1987,male,male,Drawings & Prints,,,,,,,,,,
3138,1987,male,male,Photography,,,,,,,,,,
5176,1987,male,male,Drawings & Prints,,,,,,,,,,
35520,1987,male,male,Media and Performance,,,,,,,,,,
2676,1987,male,male,Photography,,,,,,,,,,
1620,1987,male,male,Drawings & Prints,,,,,,,,,,
6358,1987,male,male,Architecture & Design,,,,,,,,,,
3684,1987,male,male,Architecture & Design,,,,,,,,,,
512,1987,male,male,Architecture & Design,,,,,,,,,,
459,1987,male,male,Architecture & Design,,,,,,,,,,
1517,1987,male,male,Architecture & Design,,,,,,,,,,
1575,1987,male,male,Architecture & Design,,,,,,,,,,
2330,1987,female,non-male,Architecture & Design,,,,,,,,,,
833,1987,male,male,Drawings & Prints,,,,,,,,,,
3285,1987,male,male,Architecture & Design,,,,,,,,,,
4799,1987,male,male,Architecture & Design,,,,,,,,,,
2798,1987,male,male,Architecture & Design,,,,,,,,,,
2950,1987,male,male,Architecture & Design,,,,,,,,,,
3619,1987,male,male,Architecture & Design,,,,,,,,,,
6038,1987,male,male,Architecture & Design,,,,,,,,,,
6123,1987,male,male,Architecture & Design,,,,,,,,,,
5536,1987,male,male,Architecture & Design,,,,,,,,,,
36,1987,male,male,Architecture & Design,,,,,,,,,,
1605,1987,male,male,Drawings & Prints,,,,,,,,,,
5283,1987,male,male,Architecture & Design,,,,,,,,,,
5351,1987,female,non-male,Architecture & Design,,,,,,,,,,
5170,1987,male,male,Architecture & Design,,,,,,,,,,
536,1987,male,male,Architecture & Design,,,,,,,,,,
3730,1987,female,non-male,Photography,,,,,,,,,,
7502,1987,female,non-male,Painting & Sculpture,,,,,,,,,,
5057,1987,male,male,Photography,,,,,,,,,,
3074,1987,male,male,Painting & Sculpture,,,,,,,,,,
4963,1987,male,male,Photography,,,,,,,,,,
2995,1987,male,male,Painting & Sculpture,,,,,,,,,,
6821,1987,female,non-male,Drawings & Prints,,,,,,,,,,
6848,1987,male,male,Drawings & Prints,,,,,,,,,,
591,1987,male,male,Photography,,,,,,,,,,
2613,1987,male,male,Drawings & Prints,,,,,,,,,,
3152,1987,male,male,Drawings & Prints,,,,,,,,,,
6822,1987,female,non-male,Drawings & Prints,,,,,,,,,,
6823,1987,female,non-male,Drawings & Prints,,,,,,,,,,
6824,1987,female,non-male,Drawings & Prints,,,,,,,,,,
6820,1987,female,non-male,Drawings & Prints,,,,,,,,,,
6819,1987,male,male,Drawings & Prints,,,,,,,,,,
4055,1987,male,male,Drawings & Prints,,,,,,,,,,
6818,1987,female,non-male,Drawings & Prints,,,,,,,,,,
26359,1987,male,male,Photography,,,,,,,,,,
1446,1987,male,male,Photography,,,,,,,,,,
3085,1987,male,male,Drawings & Prints,,,,,,,,,,
6224,1987,male,male,Drawings & Prints,,,,,,,,,,
5209,1987,male,male,Photography,,,,,,,,,,
1095,1987,male,male,Drawings & Prints,,,,,,,,,,
4984,1987,male,male,Photography,,,,,,,,,,
4083,1987,male,male,Drawings & Prints,,,,,,,,,,
298,1987,male,male,Drawings & Prints,,,,,,,,,,
5647,1987,male,male,Photography,,,,,,,,,,
2774,1987,male,male,Photography,,,,,,,,,,
2900,1987,male,male,Drawings & Prints,,,,,,,,,,
1792,1987,male,male,Photography,,,,,,,,,,
2128,1987,female,non-male,Drawings & Prints,,,,,,,,,,
2127,1987,female,non-male,Drawings & Prints,,,,,,,,,,
6844,1987,male,male,Drawings & Prints,,,,,,,,,,
1932,1987,male,male,Photography,,,,,,,,,,
6828,1987,female,non-male,Drawings & Prints,,,,,,,,,,
66807,1987,male,male,Drawings & Prints,,,,,,,,,,
6843,1987,male,male,Drawings & Prints,,,,,,,,,,
6833,1987,male,male,Drawings & Prints,,,,,,,,,,
6831,1987,male,male,Drawings & Prints,,,,,,,,,,
6830,1987,male,male,Drawings & Prints,,,,,,,,,,
6829,1987,male,male,Drawings & Prints,,,,,,,,,,
6845,1987,male,male,Drawings & Prints,,,,,,,,,,
6846,1987,male,male,Drawings & Prints,,,,,,,,,,
6812,1987,female,non-male,Drawings & Prints,,,,,,,,,,
6811,1987,female,non-male,Drawings & Prints,,,,,,,,,,
3081,1987,male,male,Drawings & Prints,,,,,,,,,,
6825,1987,male,male,Drawings & Prints,,,,,,,,,,
1869,1987,male,male,Photography,,,,,,,,,,
6826,1987,male,male,Drawings & Prints,,,,,,,,,,
6810,1987,male,male,Drawings & Prints,,,,,,,,,,
6809,1987,male,male,Drawings & Prints,,,,,,,,,,
6827,1987,female,non-male,Drawings & Prints,,,,,,,,,,
6847,1987,female,non-male,Drawings & Prints,,,,,,,,,,
3606,1987,male,male,Photography,,,,,,,,,,
3474,1987,female,non-male,Painting & Sculpture,,,,,,,,,,
597,1987,male,male,Painting & Sculpture,,,,,,,,,,
1628,1987,male,male,Photography,,,,,,,,,,
2924,1987,male,male,Photography,,,,,,,,,,
4149,1987,male,male,Painting & Sculpture,,,,,,,,,,
4594,1987,female,non-male,Drawings & Prints,,,,,,,,,,
5017,1987,male,male,Photography,,,,,,,,,,
6523,1987,male,male,Photography,,,,,,,,,,
67836,1987,male,male,Architecture & Design,,,,,,,,,,
3170,1987,male,male,Drawings & Prints,,,,,,,,,,
3045,1987,male,male,Drawings & Prints,,,,,,,,,,
221,1987,male,male,Drawings & Prints,,,,,,,,,,
6732,1987,male,male,Drawings & Prints,,,,,,,,,,
5275,1987,male,male,Drawings & Prints,,,,,,,,,,
1672,1987,female,non-male,Drawings & Prints,,,,,,,,,,
6740,1987,male,male,Drawings & Prints,,,,,,,,,,
6741,1987,male,male,Drawings & Prints,,,,,,,,,,
6742,1987,male,male,Drawings & Prints,,,,,,,,,,
6729,1987,male,male,Drawings & Prints,,,,,,,,,,
6739,1987,male,male,Drawings & Prints,,,,,,,,,,
6806,1987,male,male,Drawings & Prints,,,,,,,,,,
6815,1987,male,male,Drawings & Prints,,,,,,,,,,
6816,1987,male,male,Drawings & Prints,,,,,,,,,,
1868,1987,male,male,Drawings & Prints,,,,,,,,,,
1896,1987,male,male,Painting & Sculpture,,,,,,,,,,
4519,1987,male,male,Painting & Sculpture,,,,,,,,,,
6731,1987,male,male,Drawings & Prints,,,,,,,,,,
4239,1987,male,male,Drawings & Prints,,,,,,,,,,
6735,1987,female,non-male,Drawings & Prints,,,,,,,,,,
3624,1987,male,male,Drawings & Prints,,,,,,,,,,
6728,1987,female,non-male,Drawings & Prints,,,,,,,,,,
6736,1987,male,male,Drawings & Prints,,,,,,,,,,
1359,1987,male,male,Drawings & Prints,,,,,,,,,,
6738,1987,female,non-male,Drawings & Prints,,,,,,,,,,
4258,1987,female,non-male,Drawings & Prints,,,,,,,,,,
4286,1987,male,male,Drawings & Prints,,,,,,,,,,
2384,1988,male,male,Drawings & Prints,,,,,,,,,,
4933,1988,male,male,Drawings & Prints,,,,,,,,,,
449,1988,male,male,Drawings & Prints,,,,,,,,,,
4379,1988,male,male,Architecture & Design,,,,,,,,,,
2486,1988,male,male,Drawings & Prints,,,,,,,,,,
32173,1988,female,non-male,Media and Performance,,,,,,,,,,
3738,1988,male,male,Drawings & Prints,,,,,,,,,,
4838,1988,female,non-male,Drawings & Prints,,,,,,,,,,
3172,1988,male,male,Drawings & Prints,,,,,,,,,,
939,1988,male,male,Drawings & Prints,,,,,,,,,,
605,1988,female,non-male,Architecture & Design,,,,,,,,,,
2741,1988,male,male,Drawings & Prints,,,,,,,,,,
5291,1988,female,non-male,Architecture & Design,,,,,,,,,,
4513,1988,male,male,Drawings & Prints,,,,,,,,,,
3328,1988,male,male,Drawings & Prints,,,,,,,,,,
4012,1988,male,male,Drawings & Prints,,,,,,,,,,
5084,1988,male,male,Drawings & Prints,,,,,,,,,,
3515,1988,female,non-male,Drawings & Prints,,,,,,,,,,
160,1988,female,non-male,Architecture & Design,,,,,,,,,,
2087,1988,male,male,Drawings & Prints,,,,,,,,,,
3452,1988,female,non-male,Drawings & Prints,,,,,,,,,,
3446,1988,male,male,Drawings & Prints,,,,,,,,,,
259,1988,male,male,Drawings & Prints,,,,,,,,,,
1170,1988,female,non-male,Drawings & Prints,,,,,,,,,,
1824,1988,male,male,Drawings & Prints,,,,,,,,,,
4180,1988,female,non-male,Drawings & Prints,,,,,,,,,,
7569,1988,male,male,Architecture & Design,,,,,,,,,,
2462,1988,male,male,Architecture & Design,,,,,,,,,,
3004,1988,male,male,Architecture & Design,,,,,,,,,,
3316,1988,male,male,Architecture & Design,,,,,,,,,,
3735,1988,male,male,Architecture & Design,,,,,,,,,,
3854,1988,male,male,Architecture & Design,,,,,,,,,,
6389,1988,male,male,Architecture & Design,,,,,,,,,,
6499,1988,male,male,Architecture & Design,,,,,,,,,,
639,1988,male,male,Architecture & Design,,,,,,,,,,
6521,1988,male,male,Drawings & Prints,,,,,,,,,,
2134,1988,male,male,Drawings & Prints,,,,,,,,,,
3128,1988,female,non-male,Drawings & Prints,,,,,,,,,,
733,1988,male,male,Drawings & Prints,,,,,,,,,,
155,1988,male,male,Drawings & Prints,,,,,,,,,,
12,1988,male,male,Drawings & Prints,,,,,,,,,,
5179,1988,male,male,Drawings & Prints,,,,,,,,,,
5311,1988,female,non-male,Drawings & Prints,,,,,,,,,,
6163,1988,male,male,Drawings & Prints,,,,,,,,,,
3163,1988,female,non-male,Drawings & Prints,,,,,,,,,,
3516,1988,male,male,Drawings & Prints,,,,,,,,,,
4851,1988,male,male,Photography,,,,,,,,,,
35916,1988,male,male,Media and Performance,,,,,,,,,,
3831,1988,male,male,Drawings & Prints,,,,,,,,,,
4862,1988,male,male,Photography,,,,,,,,,,
4114,1988,female,non-male,Painting & Sculpture,,,,,,,,,,
825,1988,male,male,Architecture & Design,,,,,,,,,,
2005,1988,male,male,Architecture & Design,,,,,,,,,,
2901,1988,male,male,Architecture & Design,,,,,,,,,,
24600,1988,male,male,Architecture & Design,,,,,,,,,,
35569,1988,female,non-male,Media and Performance,,,,,,,,,,
35453,1988,male,male,Media and Performance,,,,,,,,,,
35618,1988,female,non-male,Media and Performance,,,,,,,,,,
35526,1988,female,non-male,Media and Performance,,,,,,,,,,
903,1988,male,male,Drawings & Prints,,,,,,,,,,
1037,1988,female,non-male,Drawings & Prints,,,,,,,,,,
5338,1988,male,male,Photography,,,,,,,,,,
34918,1988,female,non-male,Media and Performance,,,,,,,,,,
590,1988,male,male,Drawings & Prints,,,,,,,,,,
34874,1988,female,non-male,Media and Performance,,,,,,,,,,
34884,1988,male,male,Media and Performance,,,,,,,,,,
5034,1988,male,male,Photography,,,,,,,,,,
3872,1988,male,male,Painting & Sculpture,,,,,,,,,,
3609,1988,male,male,Architecture & Design,,,,,,,,,,
2890,1988,male,male,Photography,,,,,,,,,,
3585,1988,male,male,Architecture & Design,,,,,,,,,,
1797,1988,male,male,Photography,,,,,,,,,,
816,1988,male,male,Architecture & Design,,,,,,,,,,
2501,1988,male,male,Architecture & Design,,,,,,,,,,
1920,1988,male,male,Photography,,,,,,,,,,
3727,1988,male,male,Photography,,,,,,,,,,
1524,1988,male,male,Photography,,,,,,,,,,
2160,1988,male,male,Drawings & Prints,,,,,,,,,,
35917,1988,male,male,Media and Performance,,,,,,,,,,
6569,1988,male,male,Photography,,,,,,,,,,
2325,1988,male,male,Photography,,,,,,,,,,
35479,1988,female,non-male,Media and Performance,,,,,,,,,,
5238,1988,male,male,Photography,,,,,,,,,,
5131,1988,male,male,Photography,,,,,,,,,,
2572,1988,male,male,Drawings & Prints,,,,,,,,,,
2381,1988,male,male,Photography,,,,,,,,,,
35633,1988,male,male,Media and Performance,,,,,,,,,,
35558,1988,male,male,Media and Performance,,,,,,,,,,
35911,1988,female,non-male,Media and Performance,,,,,,,,,,
35910,1988,male,male,Media and Performance,,,,,,,,,,
4480,1988,female,non-male,Photography,,,,,,,,,,
6447,1988,male,male,Photography,,,,,,,,,,
35502,1988,female,non-male,Media and Performance,,,,,,,,,,
